site_id,url,st,contact,agencies,latitude,longitude,count,geomean,maximum,minimum,id,location_id,site_name,sample_date,specimen_count,specimen_count_int,temperature,salinity,chlorophyll,turbidity,oxygen,rain_day_of,rain_prior_day,rain_2_days_prior,rain_3_days_prior,rain_3_day_total,rain_4_days_prior,rain_5_days_prior,rain_5_day_total,site_type
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3140,66.5E,Wappingers- New Hamburg,8/16/2012 0:00,3,3,82,0.2,1.5,7,97,0,0.3,0.1,0,0.4,-99,-99,0.4,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3139,66.5E,Wappingers- New Hamburg,7/19/2012 0:00,8,8,82.9,0.2,2.8,14,94,0,0.2,0,0,0.2,-99,-99,0.2,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3138,66.5E,Wappingers- New Hamburg,6/14/2012 0:00,9,9,73.6,0.2,1.8,21,90,0,0.2,0.3,0,0.5,-99,-99,0.5,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3137,66.5E,Wappingers- New Hamburg,5/18/2012 0:00,7,7,64,0.1,2.3,21,95,0,0,0,0.3,0.3,-99,-99,0.3,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3136,66.5E,Wappingers- New Hamburg,10/18/2011 0:00,16,16,60.6,0.1,0.4,62,89,0,0,0.1,0,0.1,-99,-99,0.1,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3135,66.5E,Wappingers- New Hamburg,9/17/2011 0:00,37,37,65.5,0.1,1.3,150,94,0,0,0.1,0,0.1,-99,-99,0.1,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3134,66.5E,Wappingers- New Hamburg,8/19/2011 0:00,9,9,80.5,0.1,2,19,84,0,0.1,0,0.1,0.2,-99,-99,0.2,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3133,66.5E,Wappingers- New Hamburg,7/17/2011 0:00,3,3,78.3,0.1,7.9,20,-99,0,0,0,0,0,-99,-99,0,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3132,66.5E,Wappingers- New Hamburg,6/30/2011 0:00,66,66,72.8,0.2,2.5,13,74,0,0.5,0,0,0.5,-99,-99,0.5,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3131,66.5E,Wappingers- New Hamburg,5/18/2011 0:00,411,411,-99,-99,-99,-99,-99,0.9,0.8,0.1,0.3,2.1,-99,-99,2.1,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3130,66.5E,Wappingers- New Hamburg,10/15/2010 0:00,22,22,59.5,0.1,3.2,26,81,0.4,0.8,0,0.3,1.5,-99,-99,1.5,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3129,66.5E,Wappingers- New Hamburg,9/13/2010 0:00,17,17,74.2,0.2,4.9,11,89,0,0,0,0,0,-99,-99,0,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3128,66.5E,Wappingers- New Hamburg,8/20/2010 0:00,84,84,80,0.2,7.1,7,78,0,0,0,0,0,-99,-99,0,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3127,66.5E,Wappingers- New Hamburg,7/20/2010 0:00,16,16,81.7,0.2,2.8,16,81,0,0,0,0,0,-99,-99,0,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3126,66.5E,Wappingers- New Hamburg,6/17/2010 0:00,16,16,73,0.1,4.7,27,88,0,0,0,0,0,-99,-99,0,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3125,66.5E,Wappingers- New Hamburg,5/24/2010 0:00,1,1,63.3,0.1,5.2,19,92,0,0,0,0,0,-99,-99,0,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3124,66.5E,Wappingers- New Hamburg,10/21/2009 0:00,9,9,58.7,0.1,2.2,19,88,0,0,0,0.2,0.2,-99,-99,0.2,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3123,66.5E,Wappingers- New Hamburg,9/16/2009 0:00,2,2,72.9,0.1,3.5,20,90,0,0,0,0,0,-99,-99,0,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3122,66.5E,Wappingers- New Hamburg,8/23/2009 0:00,6,6,78.4,0.1,3.2,24,78,0.3,0.3,0,0,0.6,-99,-99,0.6,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3121,66.5E,Wappingers- New Hamburg,7/30/2009 0:00,12,12,78.4,0.1,2.3,16,90,0,0.3,0,0.2,0.5,-99,-99,0.5,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3120,66.5E,Wappingers- New Hamburg,6/9/2009 0:00,91,91,-99,-99,-99,-99,-99,0.9,0,0,0,0.9,-99,-99,0.9,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3119,66.5E,Wappingers- New Hamburg,5/14/2009 0:00,6,6,61.3,0.1,7.3,34,109,0.1,0,0,0,0.1,-99,-99,0.1,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3118,66.5E,Wappingers- New Hamburg,10/22/2008 0:00,5,5,61.5,0.2,3.3,13,91,0,0,0,0,0,-99,-99,0,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3117,66.5E,Wappingers- New Hamburg,9/20/2008 0:00,2,2,-99,-99,-99,-99,-99,0,0,0,0,0,-99,-99,0,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3116,66.5E,Wappingers- New Hamburg,8/6/2008 0:00,1,1,-99,-99,-99,-99,-99,0.3,0,0,0,0.3,-99,-99,0.3,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3115,66.5E,Wappingers- New Hamburg,7/16/2008 0:00,3,3,80,0.1,2.1,15,104,0,0,0.6,0,0.6,-99,-99,0.6,Hudson
66.5E,https://www.riverkeeper.org/water-quality/hudson-river/ulster-dutchess/wappingers/,fw,,Dutchess County Dept. of Health: 845-486-3400 and NYSDEC Region 3: 845-256-3000,41.5845,-73.95042,59,11,411,1,3114,66.5E,Wappingers- New Hamburg,6/17/2008 0:00,40,40,-99,-99,-99,-99,-99,0,0.2,0,0.1,0.3,-99,-99,0.3,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,5406,52.5W,West Point STP Outfall,10/17/2017 0:00,3,3,69.8,2.8,2.4,18.2,85.7,0,0.02,0.02,0.01,0.05,0,0.05,0.1,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,5332,52.5W,West Point STP Outfall,9/12/2017 0:00,63,63,73.1,1.6,3.8,9.7,92.7,0,0,0,0,0,0,0.08,0.08,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,5258,52.5W,West Point STP Outfall,8/15/2017 0:00,16,16,77.3,0.5,4.1,17.5,87.2,0.07,0,0,0.67,0.74,0.75,0,1.49,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,5184,52.5W,West Point STP Outfall,7/11/2017 0:00,5,5,77.8,0.1,4.1,21,99.6,0.17,0,0,0.03,0.2,0.6,0,0.8,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,5110,52.5W,West Point STP Outfall,6/13/2017 0:00,2,2,69.2,0.1,5,14.4,118.6,0,0,0,0.03,0.03,0.04,0.08,0.15,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,5036,52.5W,West Point STP Outfall,5/16/2017 0:00,1,1,59.5,0.1,2.2,19.9,98.7,0,0,0.1,1.33,1.43,0,0,1.43,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,4978,52.5W,West Point STP Outfall,4/6/2017 0:00,>2420,2420,44.1,0.2,1.8,26.8,88.5,0.51,0.01,0.66,0.01,1.19,0,0.08,1.27,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2892,52.5W,West Point STP Outfall,10/16/2016 0:00,6,6,66.7,5.1,2,48,88,0,0,0,0,0,0,0,0,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2891,52.5W,West Point STP Outfall,9/15/2016 0:00,8,8,78.3,4.6,3.3,-99,86,0,0,0,0,0,0,0.1,0.1,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2890,52.5W,West Point STP Outfall,8/16/2016 0:00,17,17,83.4,0.9,4.5,37,96,0,0,0.1,0.1,0.2,0.2,0.3,0.7,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2889,52.5W,West Point STP Outfall,7/14/2016 0:00,1,1,78.1,1.2,4.3,28,92,0,0,0,0,0,0,0.1,0.1,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2888,52.5W,West Point STP Outfall,6/16/2016 0:00,10,10,69.8,0.9,3.9,23,94,0,0,0,0,0,0,0.1,0.1,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2887,52.5W,West Point STP Outfall,5/21/2016 0:00,7,7,59.8,0.1,5.6,47,103,0,0,0,0,0,0,0,0,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2886,52.5W,West Point STP Outfall,10/13/2015 0:00,41,41,68,2.5,2.5,28,86,0,0,0,0,0,0.1,0,0.1,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2885,52.5W,West Point STP Outfall,9/12/2015 0:00,2,2,79.8,2.9,3.4,26,80,0,0.1,0.9,0,1,0,0,1,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2884,52.5W,West Point STP Outfall,8/13/2015 0:00,7,7,79.7,1.6,3.4,24,83,0,0,0.9,0,0.9,0,0,0.9,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2883,52.5W,West Point STP Outfall,7/9/2015 0:00,7,7,74.9,0.1,3.1,36,85,0,0,0.1,0,0.1,0,0.1,0.2,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2882,52.5W,West Point STP Outfall,6/12/2015 0:00,1,1,70.2,0.1,5.2,21,95,0,0,0,0.3,0.3,0.4,0,0.7,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2881,52.5W,West Point STP Outfall,5/13/2015 0:00,11,11,59.7,0.2,3.2,31,-99,0,0,0,0,0,0,0,0,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2880,52.5W,West Point STP Outfall,10/14/2014 0:00,12,12,66.5,1.5,1.7,26,92,0,0,0,0.1,0.1,0,0,0.1,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2879,52.5W,West Point STP Outfall,9/9/2014 0:00,4,4,76.7,0.4,2.9,21,88,0,0,0,0.1,0.1,0,0,0.1,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2878,52.5W,West Point STP Outfall,8/13/2014 0:00,63,63,78,0.6,2.3,26,85,0,0,0,0,0,0,0,0,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2877,52.5W,West Point STP Outfall,7/9/2014 0:00,6,6,77.3,0.1,3.2,24,85,0,0.1,0.2,0,0.3,0,0.4,0.7,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2876,52.5W,West Point STP Outfall,6/14/2014 0:00,62,62,69,0.3,3.5,48,87,0,0.1,0,0.1,0.2,0,0.1,0.3,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2875,52.5W,West Point STP Outfall,5/14/2014 0:00,6,6,57.7,0.1,5.1,25,99,0,0,0,0,0,0.3,0.3,0.6,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2874,52.5W,West Point STP Outfall,10/18/2013 0:00,21,21,66.6,1.5,2.5,33,92,0,0,0,0,0,0,0,0,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2873,52.5W,West Point STP Outfall,9/20/2013 0:00,5,5,73,0.3,3.3,22,91,0,0,0,0,0,0,0,0,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2872,52.5W,West Point STP Outfall,8/17/2013 0:00,7,7,77.4,0.1,2.5,58,85,0,0,0,0,0,0.5,0,0.5,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2871,52.5W,West Point STP Outfall,7/19/2013 0:00,10,10,82.5,0.1,3,65,75,0,0.1,0,0,0.1,0,0,0.1,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2870,52.5W,West Point STP Outfall,6/21/2013 0:00,15,15,66.5,0.1,3.9,77,95,0,0,0,0,0,0.1,0,0.1,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2869,52.5W,West Point STP Outfall,6/1/2013 0:00,10,10,67.4,0.1,4.8,18,101,0,0,0,0,0,0.1,0,0.1,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2868,52.5W,West Point STP Outfall,10/13/2012 0:00,8,8,65.5,1.7,4,34,86,0,0,0,0,0,-99,-99,0,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2867,52.5W,West Point STP Outfall,9/13/2012 0:00,<1,1,78.5,3.5,3.3,15,85,0,0,0,0,0,-99,-99,0,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2866,52.5W,West Point STP Outfall,8/15/2012 0:00,>2420,2420,80.6,1.3,2.7,16,95,0.3,0.1,0,0,0.4,-99,-99,0.4,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2865,52.5W,West Point STP Outfall,7/19/2012 0:00,7,7,81.5,3.9,2.9,21,82,0,0.2,0,0,0.2,-99,-99,0.2,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2864,52.5W,West Point STP Outfall,6/14/2012 0:00,4,4,72.1,0.2,1.5,26,89,0,0.2,0.3,0,0.5,-99,-99,0.5,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2863,52.5W,West Point STP Outfall,5/18/2012 0:00,5,5,62.6,0.1,2.6,20,93,0,0,0,0.3,0.3,-99,-99,0.3,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2862,52.5W,West Point STP Outfall,10/18/2011 0:00,16,16,62.2,0.1,1.2,84,89,0,0,0.1,0,0.1,-99,-99,0.1,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2861,52.5W,West Point STP Outfall,9/17/2011 0:00,41,41,-99,-99,-99,-99,-99,0,0,0.1,0,0.1,-99,-99,0.1,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2860,52.5W,West Point STP Outfall,8/18/2011 0:00,67,67,-99,-99,-99,-99,-99,0.1,0,0.1,0.6,0.8,-99,-99,0.8,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2859,52.5W,West Point STP Outfall,7/17/2011 0:00,2,2,79.5,0.1,2.6,-99,-99,0,0,0,0,0,-99,-99,0,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2858,52.5W,West Point STP Outfall,6/29/2011 0:00,11,11,78.1,0.1,4.8,18,85,0.5,0,0,0,0.5,-99,-99,0.5,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2857,52.5W,West Point STP Outfall,5/18/2011 0:00,147,147,-99,-99,-99,-99,-99,0.9,0.8,0.1,0.3,2.1,-99,-99,2.1,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2856,52.5W,West Point STP Outfall,10/14/2010 0:00,26,26,61.6,0.1,3.8,35,82,0,0,0.3,0.1,0.4,-99,-99,0.4,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2855,52.5W,West Point STP Outfall,9/13/2010 0:00,291,291,74.5,0.9,4.7,20,85,0,0,0,0,0,-99,-99,0,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2854,52.5W,West Point STP Outfall,8/19/2010 0:00,4,4,81.2,1.1,8.6,30,101,0,0,0,1,1,-99,-99,1,Hudson
52.5W,https://www.riverkeeper.org/water-quality/hudson-river/orange-putnam/west-point-stp/,fw,,Orange County Dept. of Health: 845-291-2331 and NYSDEC Region 3: 845-256-3000,41.40176,-73.96465,61,9,2420,1,2853,52.5W,West Point STP Outfall,7/20/2010 0:00,91,91,82.4,1.5,2.2,19,84,0,0,0,0,0,-99,-99,0,Hudson
